10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.524876,"counter":186,"attributes":[["http2.header_length",3576968502]]},"event_2":{"timestamp":1682586589.524876,"counter":186,"attributes":[["http2.header_method",68]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.524886,"counter":187,"attributes":[["http2.header_length",2013265920]]},"event_2":{"timestamp":1682586589.524886,"counter":187,"attributes":[["http2.header_method",59]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527786,"counter":188,"attributes":[["http2.header_length",4100875056]]},"event_2":{"timestamp":1682586589.527786,"counter":188,"attributes":[["http2.header_method",52]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527804,"counter":190,"attributes":[["http2.header_length",4097325377]]},"event_2":{"timestamp":1682586589.527804,"counter":190,"attributes":[["http2.header_method",68]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527809,"counter":191,"attributes":[["http2.header_length",4096683890]]},"event_2":{"timestamp":1682586589.527809,"counter":191,"attributes":[["http2.header_method",1]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527814,"counter":192,"attributes":[["http2.header_length",4101333865]]},"event_2":{"timestamp":1682586589.527814,"counter":192,"attributes":[["http2.header_method",105]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527818,"counter":193,"attributes":[["http2.header_length",4098049089]]},"event_2":{"timestamp":1682586589.527818,"counter":193,"attributes":[["http2.header_method",49]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527822,"counter":194,"attributes":[["http2.header_length",4104756622]]},"event_2":{"timestamp":1682586589.527822,"counter":194,"attributes":[["http2.header_method",57]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527827,"counter":195,"attributes":[["http2.header_length",4096602413]]},"event_2":{"timestamp":1682586589.527827,"counter":195,"attributes":[["http2.header_method",48]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527831,"counter":196,"attributes":[["http2.header_length",4095898469]]},"event_2":{"timestamp":1682586589.527831,"counter":196,"attributes":[["http2.header_method",101]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527835,"counter":197,"attributes":[["http2.header_length",4096711659]]},"event_2":{"timestamp":1682586589.527835,"counter":197,"attributes":[["http2.header_method",139]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527839,"counter":198,"attributes":[["http2.header_length",4096930612]]},"event_2":{"timestamp":1682586589.527839,"counter":198,"attributes":[["http2.header_method",66]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527843,"counter":199,"attributes":[["http2.header_length",4097469806]]},"event_2":{"timestamp":1682586589.527843,"counter":199,"attributes":[["http2.header_method",99]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527849,"counter":201,"attributes":[["http2.header_length",4097193784]]},"event_2":{"timestamp":1682586589.527849,"counter":201,"attributes":[["http2.header_method",66]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527855,"counter":203,"attributes":[["http2.header_length",4101133173]]},"event_2":{"timestamp":1682586589.527855,"counter":203,"attributes":[["http2.header_method",117]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527858,"counter":204,"attributes":[["http2.header_length",4097917507]]},"event_2":{"timestamp":1682586589.527858,"counter":204,"attributes":[["http2.header_method",70]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527861,"counter":205,"attributes":[["http2.header_length",4099284393]]},"event_2":{"timestamp":1682586589.527861,"counter":205,"attributes":[["http2.header_method",59]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527864,"counter":206,"attributes":[["http2.header_length",4096996397]]},"event_2":{"timestamp":1682586589.527864,"counter":206,"attributes":[["http2.header_method",48]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527868,"counter":207,"attributes":[["http2.header_length",4095880226]]},"event_2":{"timestamp":1682586589.527868,"counter":207,"attributes":[["http2.header_method",103]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527871,"counter":208,"attributes":[["http2.header_length",4099681838]]},"event_2":{"timestamp":1682586589.527871,"counter":208,"attributes":[["http2.header_method",192]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527872,"counter":209,"attributes":[["http2.header_length",4103634944]]},"event_2":{"timestamp":1682586589.527872,"counter":209,"attributes":[["http2.header_method",205]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.527884,"counter":210,"attributes":[["http2.header_length",4103602176]]},"event_2":{"timestamp":1682586589.527884,"counter":210,"attributes":[["http2.header_method",232]]}}
